time,open,high,low,close,tick_volume,symbol
2024-11-19 09:45:00,1.05847,1.05859,1.0577,1.0577,576,EURUSD_i
2024-11-19 10:00:00,1.05768,1.05868,1.05757,1.05808,747,EURUSD_i
2024-11-19 10:15:00,1.05808,1.05872,1.05807,1.05852,695,EURUSD_i
2024-11-19 10:30:00,1.05852,1.05854,1.05619,1.05724,1065,EURUSD_i
2024-11-19 10:45:00,1.0572300000000001,1.05762,1.05652,1.0571,886,EURUSD_i
2024-11-19 11:00:00,1.05709,1.05773,1.05699,1.05727,751,EURUSD_i
2024-11-19 11:15:00,1.05728,1.05728,1.05232,1.05339,1331,EURUSD_i
2024-11-19 11:30:00,1.05339,1.0546,1.05307,1.05437,911,EURUSD_i
2024-11-19 11:45:00,1.05444,1.05517,1.05373,1.05486,846,EURUSD_i
2024-11-19 12:00:00,1.05486,1.05577,1.05427,1.05573,709,EURUSD_i
2024-11-19 12:15:00,1.05573,1.05628,1.05537,1.05592,619,EURUSD_i
2024-11-19 12:30:00,1.05592,1.05684,1.05577,1.05642,543,EURUSD_i
2024-11-19 12:45:00,1.05639,1.05661,1.05577,1.05603,573,EURUSD_i
2024-11-19 13:00:00,1.05604,1.0564,1.05566,1.05567,514,EURUSD_i
2024-11-19 13:15:00,1.05567,1.05575,1.05492,1.0552,436,EURUSD_i
2024-11-19 13:30:00,1.0552,1.0557,1.05488,1.0554,466,EURUSD_i
2024-11-19 13:45:00,1.05539,1.05628,1.05537,1.05613,526,EURUSD_i
2024-11-19 14:00:00,1.05614,1.05658,1.05588,1.05625,564,EURUSD_i
2024-11-19 14:15:00,1.05625,1.05671,1.05595,1.05661,408,EURUSD_i
2024-11-19 14:30:00,1.05662,1.05697,1.05647,1.05683,451,EURUSD_i
2024-11-19 14:45:00,1.05683,1.05715,1.05669,1.05714,496,EURUSD_i
2024-11-19 15:00:00,1.05715,1.05804,1.05711,1.05792,616,EURUSD_i
2024-11-19 15:15:00,1.05795,1.05839,1.05754,1.05795,680,EURUSD_i
2024-11-19 15:30:00,1.05795,1.05965,1.05772,1.05907,901,EURUSD_i
2024-11-19 15:45:00,1.0590600000000001,1.05922,1.0573,1.05762,1021,EURUSD_i
2024-11-19 16:00:00,1.05761,1.05895,1.05693,1.05886,1115,EURUSD_i
2024-11-19 16:15:00,1.05885,1.05949,1.05843,1.05888,927,EURUSD_i
2024-11-19 16:30:00,1.05891,1.05934,1.05821,1.05858,1007,EURUSD_i
2024-11-19 16:45:00,1.05858,1.05872,1.05695,1.05719,958,EURUSD_i
2024-11-19 17:00:00,1.05713,1.05734,1.05648,1.05725,816,EURUSD_i
2024-11-19 17:15:00,1.05728,1.05797,1.05677,1.0578,654,EURUSD_i
2024-11-19 17:30:00,1.0578,1.05999,1.0578,1.05932,888,EURUSD_i
2024-11-19 17:45:00,1.05927,1.05933,1.05825,1.0586,811,EURUSD_i
2024-11-19 18:00:00,1.0586,1.05921,1.05829,1.0587,672,EURUSD_i
2024-11-19 18:15:00,1.0587,1.05919,1.05816,1.05824,523,EURUSD_i
2024-11-19 18:30:00,1.05821,1.05826,1.05702,1.05771,644,EURUSD_i
2024-11-19 18:45:00,1.05772,1.0581,1.05737,1.05768,583,EURUSD_i
2024-11-19 19:00:00,1.0576699999999999,1.05881,1.05757,1.05875,518,EURUSD_i
2024-11-19 19:15:00,1.05877,1.05883,1.05829,1.05864,494,EURUSD_i
2024-11-19 19:30:00,1.05863,1.05881,1.05801,1.05834,451,EURUSD_i
2024-11-19 19:45:00,1.05833,1.05849,1.05791,1.05796,407,EURUSD_i
2024-11-19 20:00:00,1.05795,1.05795,1.05704,1.05724,468,EURUSD_i
2024-11-19 20:15:00,1.05725,1.05772,1.05714,1.05764,385,EURUSD_i
2024-11-19 20:30:00,1.05763,1.05833,1.05745,1.05827,367,EURUSD_i
2024-11-19 20:45:00,1.05827,1.05895,1.05819,1.0589,404,EURUSD_i
2024-11-19 21:00:00,1.05892,1.0591,1.05851,1.05881,441,EURUSD_i
2024-11-19 21:15:00,1.0588,1.05881,1.05829,1.05861,462,EURUSD_i
2024-11-19 21:30:00,1.05861,1.0587,1.05836,1.05862,493,EURUSD_i
2024-11-19 21:45:00,1.05859,1.05945,1.05858,1.05929,392,EURUSD_i
2024-11-19 22:00:00,1.05928,1.05954,1.05907,1.05949,393,EURUSD_i
2024-11-19 22:15:00,1.05949,1.05955,1.05926,1.05929,285,EURUSD_i
2024-11-19 22:30:00,1.05928,1.05954,1.05909,1.05943,327,EURUSD_i
2024-11-19 22:45:00,1.05942,1.05972,1.05929,1.05929,290,EURUSD_i
2024-11-19 23:00:00,1.05928,1.05955,1.05921,1.05944,199,EURUSD_i
2024-11-19 23:15:00,1.05944,1.05952,1.05933,1.05949,161,EURUSD_i
2024-11-19 23:30:00,1.05946,1.05969,1.05946,1.05958,136,EURUSD_i
2024-11-19 23:45:00,1.05959,1.05964,1.05947,1.05953,73,EURUSD_i
2024-11-20 00:15:00,1.05929,1.05943,1.05916,1.05933,242,EURUSD_i
2024-11-20 00:30:00,1.05933,1.05948,1.0592,1.05936,143,EURUSD_i
2024-11-20 00:45:00,1.05936,1.05944,1.05924,1.05938,114,EURUSD_i
2024-11-20 01:00:00,1.05926,1.05983,1.05922,1.05978,123,EURUSD_i
2024-11-20 01:15:00,1.05978,1.05994,1.05972,1.05991,162,EURUSD_i
2024-11-20 01:30:00,1.05991,1.06063,1.0599,1.06063,252,EURUSD_i
2024-11-20 01:45:00,1.06063,1.06072,1.06052,1.06064,211,EURUSD_i
2024-11-20 02:00:00,1.06064,1.06091,1.06056,1.06056,247,EURUSD_i
2024-11-20 02:15:00,1.06056,1.06074,1.06049,1.06074,224,EURUSD_i
2024-11-20 02:30:00,1.06072,1.06079,1.06054,1.06058,207,EURUSD_i
2024-11-20 02:45:00,1.06059,1.06063,1.05984,1.05987,325,EURUSD_i
2024-11-20 03:00:00,1.05987,1.06032,1.05982,1.05983,426,EURUSD_i
2024-11-20 03:15:00,1.05982,1.05991,1.05961,1.05965,294,EURUSD_i
2024-11-20 03:30:00,1.05963,1.06001,1.05952,1.05982,403,EURUSD_i
2024-11-20 03:45:00,1.0598,1.05994,1.05962,1.05994,360,EURUSD_i
2024-11-20 04:00:00,1.05997,1.06026,1.05984,1.06003,327,EURUSD_i
2024-11-20 04:15:00,1.06003,1.06026,1.05981,1.06012,277,EURUSD_i
2024-11-20 04:30:00,1.06013,1.06027,1.0594999999999999,1.05958,273,EURUSD_i
2024-11-20 04:45:00,1.05957,1.05983,1.05949,1.05951,200,EURUSD_i
2024-11-20 05:00:00,1.05951,1.05982,1.05951,1.05966,224,EURUSD_i
2024-11-20 05:15:00,1.05964,1.05966,1.05926,1.05935,194,EURUSD_i
2024-11-20 05:30:00,1.05936,1.05937,1.0590600000000001,1.05911,213,EURUSD_i
2024-11-20 05:45:00,1.05911,1.05913,1.05877,1.0589,202,EURUSD_i
2024-11-20 06:00:00,1.05891,1.05897,1.05878,1.05883,205,EURUSD_i
2024-11-20 06:15:00,1.05882,1.05891,1.05871,1.05874,182,EURUSD_i
2024-11-20 06:30:00,1.05873,1.05903,1.05872,1.05897,179,EURUSD_i
2024-11-20 06:45:00,1.05897,1.05937,1.05897,1.05922,199,EURUSD_i
2024-11-20 07:00:00,1.05922,1.05931,1.05899,1.05922,240,EURUSD_i
2024-11-20 07:15:00,1.05921,1.05935,1.05899,1.05901,239,EURUSD_i
2024-11-20 07:30:00,1.05901,1.05901,1.05873,1.05881,187,EURUSD_i
2024-11-20 07:45:00,1.05881,1.05891,1.05858,1.05865,246,EURUSD_i
2024-11-20 08:00:00,1.05863,1.05884,1.05822,1.05842,273,EURUSD_i
2024-11-20 08:15:00,1.05842,1.05893,1.05825,1.05881,365,EURUSD_i
2024-11-20 08:30:00,1.05882,1.05947,1.05866,1.05929,414,EURUSD_i
2024-11-20 08:45:00,1.05929,1.05932,1.05853,1.05867,363,EURUSD_i
2024-11-20 09:00:00,1.05854,1.05911,1.0585,1.05887,595,EURUSD_i
2024-11-20 09:15:00,1.05891,1.05941,1.05826,1.0582799999999999,574,EURUSD_i
2024-11-20 09:30:00,1.0582799999999999,1.0582799999999999,1.05778,1.0581,615,EURUSD_i
2024-11-20 09:45:00,1.0581,1.05854,1.05758,1.05776,562,EURUSD_i
2024-11-20 10:00:00,1.05776,1.05781,1.05644,1.05677,637,EURUSD_i
2024-11-20 10:15:00,1.0568,1.05751,1.05675,1.05716,613,EURUSD_i
2024-11-20 10:30:00,1.05715,1.05737,1.05628,1.05632,569,EURUSD_i
2024-11-20 10:45:00,1.05632,1.05651,1.05594,1.05638,558,EURUSD_i
2024-11-20 11:00:00,1.05632,1.05682,1.05573,1.05674,577,EURUSD_i
2024-11-20 11:15:00,1.05675,1.05675,1.05571,1.05582,540,EURUSD_i
2024-11-20 11:30:00,1.05582,1.05635,1.05524,1.05597,589,EURUSD_i
2024-11-20 11:45:00,1.05593,1.05627,1.05531,1.05548,452,EURUSD_i
2024-11-20 12:00:00,1.05546,1.05608,1.05536,1.05578,541,EURUSD_i
2024-11-20 12:15:00,1.05576,1.0558,1.05502,1.05504,460,EURUSD_i
2024-11-20 12:30:00,1.05504,1.05545,1.05456,1.05496,567,EURUSD_i
2024-11-20 12:45:00,1.05495,1.05513,1.05447,1.0548,520,EURUSD_i
2024-11-20 13:00:00,1.05481,1.05489,1.05444,1.05468,502,EURUSD_i
2024-11-20 13:15:00,1.05468,1.0549,1.05414,1.05472,469,EURUSD_i
2024-11-20 13:30:00,1.05468,1.05552,1.0546,1.05515,517,EURUSD_i
2024-11-20 13:45:00,1.05511,1.05555,1.05505,1.05537,459,EURUSD_i
2024-11-20 14:00:00,1.05539,1.05598,1.05507,1.05525,547,EURUSD_i
2024-11-20 14:15:00,1.05524,1.05598,1.05524,1.05593,515,EURUSD_i
2024-11-20 14:30:00,1.05592,1.05646,1.05585,1.05646,408,EURUSD_i
2024-11-20 14:45:00,1.05645,1.05671,1.05573,1.05578,538,EURUSD_i
2024-11-20 15:00:00,1.05579,1.05624,1.05579,1.05592,511,EURUSD_i
2024-11-20 15:15:00,1.05593,1.05611,1.0555,1.05561,506,EURUSD_i
2024-11-20 15:30:00,1.0556,1.05596,1.05509,1.05522,586,EURUSD_i
2024-11-20 15:45:00,1.05523,1.0559,1.0552,1.05559,591,EURUSD_i
2024-11-20 16:00:00,1.05558,1.05561,1.05472,1.05496,553,EURUSD_i
2024-11-20 16:15:00,1.05494,1.05496,1.05233,1.05371,852,EURUSD_i
2024-11-20 16:30:00,1.05368,1.05438,1.05323,1.05416,605,EURUSD_i
2024-11-20 16:45:00,1.05411,1.05423,1.05218,1.05242,792,EURUSD_i
2024-11-20 17:00:00,1.05243,1.05323,1.05243,1.05284,809,EURUSD_i
2024-11-20 17:15:00,1.05281,1.05352,1.0522,1.05348,777,EURUSD_i
2024-11-20 17:30:00,1.05348,1.05372,1.05258,1.05264,807,EURUSD_i
2024-11-20 17:45:00,1.05264,1.05271,1.05153,1.05208,836,EURUSD_i
2024-11-20 18:00:00,1.05209,1.0524,1.0506199999999999,1.05164,856,EURUSD_i
2024-11-20 18:15:00,1.05162,1.05188,1.05087,1.05128,679,EURUSD_i
2024-11-20 18:30:00,1.05127,1.05177,1.05078,1.05177,625,EURUSD_i
2024-11-20 18:45:00,1.05176,1.05239,1.05149,1.05194,540,EURUSD_i
2024-11-20 19:00:00,1.05193,1.05243,1.05153,1.05241,446,EURUSD_i
2024-11-20 19:15:00,1.05241,1.05291,1.0523,1.05286,427,EURUSD_i
2024-11-20 19:30:00,1.05286,1.05341,1.05264,1.05324,428,EURUSD_i
2024-11-20 19:45:00,1.05324,1.05357,1.05294,1.05314,450,EURUSD_i
2024-11-20 20:00:00,1.05314,1.05318,1.05268,1.05269,463,EURUSD_i
2024-11-20 20:15:00,1.05267,1.05307,1.05248,1.05269,419,EURUSD_i
2024-11-20 20:30:00,1.05266,1.05304,1.05251,1.05275,367,EURUSD_i
2024-11-20 20:45:00,1.05275,1.05356,1.05267,1.05353,410,EURUSD_i
2024-11-20 21:00:00,1.05353,1.0538,1.05352,1.05374,373,EURUSD_i
2024-11-20 21:15:00,1.05375,1.05384,1.05361,1.05372,309,EURUSD_i
2024-11-20 21:30:00,1.05371,1.05416,1.0536,1.05416,262,EURUSD_i
2024-11-20 21:45:00,1.05414,1.05416,1.05373,1.05388,299,EURUSD_i
2024-11-20 22:00:00,1.05388,1.05388,1.05357,1.05381,313,EURUSD_i
2024-11-20 22:15:00,1.05381,1.05394,1.05359,1.05374,281,EURUSD_i
2024-11-20 22:30:00,1.05372,1.05387,1.05355,1.05383,302,EURUSD_i
2024-11-20 22:45:00,1.05381,1.05386,1.05363,1.05384,272,EURUSD_i
2024-11-20 23:00:00,1.05381,1.05412,1.05377,1.0541,178,EURUSD_i
2024-11-20 23:15:00,1.0541,1.05424,1.054,1.05416,185,EURUSD_i
2024-11-20 23:30:00,1.05416,1.05416,1.05372,1.05382,132,EURUSD_i
2024-11-20 23:45:00,1.05382,1.05437,1.05382,1.05424,129,EURUSD_i
2024-11-21 00:15:00,1.0541,1.05423,1.05402,1.05419,207,EURUSD_i
2024-11-21 00:30:00,1.05419,1.05423,1.05401,1.05413,150,EURUSD_i
2024-11-21 00:45:00,1.05409,1.05424,1.05405,1.05412,139,EURUSD_i
2024-11-21 01:00:00,1.05412,1.05443,1.05412,1.0543,127,EURUSD_i
2024-11-21 01:15:00,1.0543,1.05451,1.05424,1.05444,133,EURUSD_i
2024-11-21 01:30:00,1.0544,1.05449,1.05434,1.05446,133,EURUSD_i
2024-11-21 01:45:00,1.05446,1.05453,1.05444,1.0545,118,EURUSD_i
2024-11-21 02:00:00,1.0545,1.05455,1.0543,1.05444,202,EURUSD_i
2024-11-21 02:15:00,1.05443,1.05448,1.05419,1.0542,184,EURUSD_i
2024-11-21 02:30:00,1.0542,1.05456,1.05417,1.05438,190,EURUSD_i
2024-11-21 02:45:00,1.0544,1.05467,1.0543,1.05449,245,EURUSD_i
2024-11-21 03:00:00,1.05449,1.05466,1.05449,1.05457,302,EURUSD_i
2024-11-21 03:15:00,1.05457,1.05489,1.05455,1.05468,258,EURUSD_i
2024-11-21 03:30:00,1.05467,1.05486,1.05453,1.05478,305,EURUSD_i
2024-11-21 03:45:00,1.05479,1.05489,1.05443,1.05451,291,EURUSD_i
2024-11-21 04:00:00,1.05451,1.05484,1.0545,1.05483,269,EURUSD_i
2024-11-21 04:15:00,1.05483,1.05494,1.0547,1.05482,234,EURUSD_i
2024-11-21 04:30:00,1.05483,1.0549,1.05469,1.05479,269,EURUSD_i
2024-11-21 04:45:00,1.05479,1.05493,1.05477,1.05487,234,EURUSD_i
2024-11-21 05:00:00,1.05486,1.05498,1.05469,1.0547,217,EURUSD_i
2024-11-21 05:15:00,1.0547,1.05485,1.05468,1.05483,201,EURUSD_i
2024-11-21 05:30:00,1.05483,1.05517,1.05481,1.05499,192,EURUSD_i
2024-11-21 05:45:00,1.05498,1.05525,1.05493,1.05524,183,EURUSD_i
2024-11-21 06:00:00,1.05524,1.05542,1.05506,1.0551,219,EURUSD_i
2024-11-21 06:15:00,1.05509,1.05511,1.05497,1.05502,151,EURUSD_i
2024-11-21 06:30:00,1.05503,1.05526,1.055,1.055,179,EURUSD_i
2024-11-21 06:45:00,1.055,1.0551,1.05482,1.05506,224,EURUSD_i
2024-11-21 07:00:00,1.05506,1.05508,1.05472,1.05472,212,EURUSD_i
2024-11-21 07:15:00,1.05473,1.05496,1.0547,1.05482,191,EURUSD_i
2024-11-21 07:30:00,1.05481,1.05482,1.05457,1.05473,243,EURUSD_i
2024-11-21 07:45:00,1.05472,1.05485,1.05457,1.05459,266,EURUSD_i
2024-11-21 08:00:00,1.05464,1.05522,1.05456,1.05522,378,EURUSD_i
2024-11-21 08:15:00,1.05523,1.05537,1.05469,1.05479,462,EURUSD_i
2024-11-21 08:30:00,1.05478,1.05479,1.05414,1.05461,357,EURUSD_i
2024-11-21 08:45:00,1.05462,1.05465,1.05436,1.05446,310,EURUSD_i
2024-11-21 09:00:00,1.05447,1.05467,1.0534,1.05353,454,EURUSD_i
2024-11-21 09:15:00,1.05353,1.05384,1.05319,1.05319,609,EURUSD_i
2024-11-21 09:30:00,1.05311,1.05364,1.05289,1.05333,715,EURUSD_i
2024-11-21 09:45:00,1.05346,1.05383,1.05319,1.05357,531,EURUSD_i
2024-11-21 10:00:00,1.05359,1.05379,1.05341,1.05356,582,EURUSD_i
2024-11-21 10:15:00,1.05359,1.05383,1.05269,1.05278,639,EURUSD_i
2024-11-21 10:30:00,1.05282,1.05314,1.05235,1.05289,626,EURUSD_i
2024-11-21 10:45:00,1.05288,1.05425,1.05288,1.054,632,EURUSD_i
2024-11-21 11:00:00,1.05395,1.05401,1.05306,1.05309,748,EURUSD_i
2024-11-21 11:15:00,1.05309,1.05318,1.05133,1.05204,821,EURUSD_i
2024-11-21 11:30:00,1.05208,1.05234,1.05132,1.05152,745,EURUSD_i
2024-11-21 11:45:00,1.05151,1.05189,1.05135,1.05162,738,EURUSD_i
2024-11-21 12:00:00,1.05163,1.05198,1.05134,1.05143,540,EURUSD_i
2024-11-21 12:15:00,1.05142,1.05191,1.05142,1.05153,430,EURUSD_i
2024-11-21 12:30:00,1.05156,1.05278,1.05146,1.05228,472,EURUSD_i
2024-11-21 12:45:00,1.0523,1.0523,1.05164,1.05202,451,EURUSD_i
2024-11-21 13:00:00,1.05202,1.0522,1.05153,1.0519,476,EURUSD_i
2024-11-21 13:15:00,1.0519,1.05306,1.05189,1.05283,399,EURUSD_i
2024-11-21 13:30:00,1.05283,1.05291,1.05188,1.05206,491,EURUSD_i
2024-11-21 13:45:00,1.05205,1.05225,1.05165,1.05194,540,EURUSD_i
2024-11-21 14:00:00,1.05197,1.05228,1.05183,1.05215,440,EURUSD_i
2024-11-21 14:15:00,1.0521,1.05221,1.05169,1.05179,412,EURUSD_i
2024-11-21 14:30:00,1.0518,1.0527,1.05178,1.05268,442,EURUSD_i
2024-11-21 14:45:00,1.05268,1.05351,1.05243,1.05268,604,EURUSD_i
2024-11-21 15:00:00,1.05267,1.05279,1.05223,1.05274,668,EURUSD_i
2024-11-21 15:15:00,1.05276,1.0529,1.05189,1.05189,643,EURUSD_i
2024-11-21 15:30:00,1.05179,1.05384,1.05153,1.05332,1005,EURUSD_i
2024-11-21 15:45:00,1.05332,1.05375,1.05278,1.05322,908,EURUSD_i
2024-11-21 16:00:00,1.05322,1.05343,1.05214,1.05239,784,EURUSD_i
2024-11-21 16:15:00,1.05239,1.05287,1.05205,1.05256,712,EURUSD_i
2024-11-21 16:30:00,1.05258,1.05302,1.05202,1.05302,894,EURUSD_i
2024-11-21 16:45:00,1.05301,1.0535,1.0524499999999999,1.05344,753,EURUSD_i
2024-11-21 17:00:00,1.05344,1.05439,1.05324,1.05345,871,EURUSD_i
2024-11-21 17:15:00,1.05348,1.0539,1.05319,1.05323,761,EURUSD_i
2024-11-21 17:30:00,1.05321,1.05343,1.0527,1.05299,811,EURUSD_i
2024-11-21 17:45:00,1.05298,1.05298,1.05082,1.05096,920,EURUSD_i
2024-11-21 18:00:00,1.05097,1.05139,1.04974,1.05029,1009,EURUSD_i
2024-11-21 18:15:00,1.05024,1.05029,1.04737,1.0488,1198,EURUSD_i
2024-11-21 18:30:00,1.0488,1.04922,1.04792,1.04792,895,EURUSD_i
2024-11-21 18:45:00,1.04789,1.04806,1.04706,1.04736,919,EURUSD_i
2024-11-21 19:00:00,1.04734,1.04746,1.04615,1.04681,887,EURUSD_i
2024-11-21 19:15:00,1.04681,1.04778,1.04638,1.0476,781,EURUSD_i
2024-11-21 19:30:00,1.04759,1.04845,1.04749,1.04819,558,EURUSD_i
2024-11-21 19:45:00,1.04819,1.04871,1.04806,1.04867,504,EURUSD_i
2024-11-21 20:00:00,1.04866,1.04874,1.04773,1.0486,551,EURUSD_i
2024-11-21 20:15:00,1.0486,1.04879,1.04819,1.0482,425,EURUSD_i
2024-11-21 20:30:00,1.04818,1.04864,1.04813,1.04847,465,EURUSD_i
2024-11-21 20:45:00,1.04848,1.04886,1.04828,1.04855,386,EURUSD_i
2024-11-21 21:00:00,1.04854,1.04866,1.04764,1.04785,404,EURUSD_i
2024-11-21 21:15:00,1.04785,1.04802,1.04726,1.04761,364,EURUSD_i
2024-11-21 21:30:00,1.0476,1.04826,1.04748,1.04824,415,EURUSD_i
2024-11-21 21:45:00,1.04825,1.04847,1.04796,1.04837,427,EURUSD_i
2024-11-21 22:00:00,1.04835,1.04861,1.04812,1.04815,345,EURUSD_i
2024-11-21 22:15:00,1.04813,1.04817,1.04774,1.04795,330,EURUSD_i
2024-11-21 22:30:00,1.04794,1.04806,1.04772,1.04783,350,EURUSD_i
2024-11-21 22:45:00,1.04783,1.04821,1.04774,1.04783,291,EURUSD_i
2024-11-21 23:00:00,1.04782,1.04801,1.04755,1.04758,186,EURUSD_i
2024-11-21 23:15:00,1.04758,1.0477,1.04729,1.0473,171,EURUSD_i
2024-11-21 23:30:00,1.04729,1.04736,1.0471,1.0472,127,EURUSD_i
2024-11-21 23:45:00,1.04714,1.04723,1.04714,1.04719,91,EURUSD_i
2024-11-22 00:15:00,1.04722,1.04776,1.04722,1.04752,154,EURUSD_i
2024-11-22 00:30:00,1.04752,1.04756,1.04742,1.04746,117,EURUSD_i
2024-11-22 00:45:00,1.04747,1.04755,1.0474,1.04742,91,EURUSD_i
2024-11-22 01:00:00,1.04742,1.04764,1.04729,1.04729,157,EURUSD_i
2024-11-22 01:15:00,1.04728,1.0473,1.04718,1.04719,160,EURUSD_i
2024-11-22 01:30:00,1.04719,1.04735,1.04716,1.04716,184,EURUSD_i
2024-11-22 01:45:00,1.04716,1.04727,1.0467,1.04683,309,EURUSD_i
2024-11-22 02:00:00,1.04683,1.04724,1.04678,1.04701,321,EURUSD_i
2024-11-22 02:15:00,1.047,1.04703,1.04658,1.0468,264,EURUSD_i
2024-11-22 02:30:00,1.04679,1.04715,1.04677,1.04697,259,EURUSD_i
2024-11-22 02:45:00,1.04697,1.0475,1.0468,1.04748,374,EURUSD_i
2024-11-22 03:00:00,1.0475,1.04764,1.04735,1.04744,355,EURUSD_i
2024-11-22 03:15:00,1.04743,1.0476,1.04727,1.04727,263,EURUSD_i
2024-11-22 03:30:00,1.04727,1.04754,1.04715,1.04739,325,EURUSD_i
2024-11-22 03:45:00,1.04738,1.0477,1.04688,1.04708,333,EURUSD_i
2024-11-22 04:00:00,1.04708,1.04725,1.04664,1.04669,318,EURUSD_i
2024-11-22 04:15:00,1.04669,1.04709,1.04666,1.04693,248,EURUSD_i
2024-11-22 04:30:00,1.04693,1.04698,1.04665,1.0469,286,EURUSD_i
2024-11-22 04:45:00,1.0469,1.04722,1.04675,1.04721,287,EURUSD_i
2024-11-22 05:00:00,1.04721,1.04743,1.04718,1.04733,229,EURUSD_i
2024-11-22 05:15:00,1.04734,1.04775,1.04724,1.04764,312,EURUSD_i
2024-11-22 05:30:00,1.04763,1.04763,1.04725,1.04734,317,EURUSD_i
2024-11-22 05:45:00,1.04735,1.0476,1.04724,1.04743,253,EURUSD_i
2024-11-22 06:00:00,1.04736,1.0475,1.04718,1.04719,223,EURUSD_i
2024-11-22 06:15:00,1.04719,1.04734,1.04712,1.04728,219,EURUSD_i
2024-11-22 06:30:00,1.04729,1.04729,1.04695,1.04696,188,EURUSD_i
2024-11-22 06:45:00,1.04695,1.04755,1.04688,1.0474,201,EURUSD_i
2024-11-22 07:00:00,1.0474,1.0474,1.04681,1.04693,297,EURUSD_i
2024-11-22 07:15:00,1.04693,1.04698,1.04648,1.04657,319,EURUSD_i
2024-11-22 07:30:00,1.04653,1.04657,1.04617,1.04619,288,EURUSD_i
2024-11-22 07:45:00,1.04619,1.04656,1.04609,1.0464,292,EURUSD_i
2024-11-22 08:00:00,1.04638,1.04691,1.04629,1.04673,451,EURUSD_i
2024-11-22 08:15:00,1.04673,1.04685,1.04633,1.04653,295,EURUSD_i
2024-11-22 08:30:00,1.04653,1.0469,1.04653,1.04674,327,EURUSD_i
2024-11-22 08:45:00,1.04673,1.04696,1.04673,1.04688,305,EURUSD_i
2024-11-22 09:00:00,1.04688,1.04707,1.04616,1.04633,624,EURUSD_i
2024-11-22 09:15:00,1.04633,1.04789,1.04633,1.04786,486,EURUSD_i
2024-11-22 09:30:00,1.04785,1.04886,1.04773,1.04855,562,EURUSD_i
2024-11-22 09:45:00,1.04855,1.04881,1.04828,1.04854,491,EURUSD_i
2024-11-22 10:00:00,1.04854,1.04973,1.0485,1.04954,607,EURUSD_i
2024-11-22 10:15:00,1.04931,1.04931,1.04659,1.04787,1050,EURUSD_i
2024-11-22 10:30:00,1.04697,1.04854,1.04662,1.04715,1010,EURUSD_i
2024-11-22 10:45:00,1.04717,1.0473,1.04404,1.04429,898,EURUSD_i
2024-11-22 11:00:00,1.0443500000000001,1.0443500000000001,1.03307,1.03392,1490,EURUSD_i
2024-11-22 11:15:00,1.03393,1.04082,1.03372,1.04079,1417,EURUSD_i
2024-11-22 11:30:00,1.04018,1.04196,1.03987,1.04149,1134,EURUSD_i
2024-11-22 11:45:00,1.04149,1.04184,1.04008,1.04013,924,EURUSD_i
2024-11-22 12:00:00,1.04014,1.04027,1.03842,1.03965,1032,EURUSD_i
2024-11-22 12:15:00,1.03965,1.04185,1.0396,1.0416,799,EURUSD_i
2024-11-22 12:30:00,1.04159,1.04293,1.04145,1.04275,899,EURUSD_i
2024-11-22 12:45:00,1.04274,1.04367,1.04214,1.0429,763,EURUSD_i
2024-11-22 13:00:00,1.0429,1.04292,1.04153,1.04228,692,EURUSD_i
2024-11-22 13:15:00,1.04224,1.04264,1.0416,1.04219,614,EURUSD_i
2024-11-22 13:30:00,1.04219,1.0426,1.04105,1.04119,613,EURUSD_i
2024-11-22 13:45:00,1.04128,1.0416,1.04074,1.0416,742,EURUSD_i
2024-11-22 14:00:00,1.04163,1.04189,1.04103,1.0412,657,EURUSD_i
2024-11-22 14:15:00,1.04119,1.04142,1.03998,1.04004,646,EURUSD_i
2024-11-22 14:30:00,1.04003,1.04088,1.03972,1.04079,706,EURUSD_i
2024-11-22 14:45:00,1.04079,1.04126,1.04,1.04067,768,EURUSD_i
2024-11-22 15:00:00,1.0407,1.0418,1.04057,1.0418,876,EURUSD_i
2024-11-22 15:15:00,1.04183,1.0428,1.0417399999999999,1.04184,741,EURUSD_i
2024-11-22 15:30:00,1.04184,1.04336,1.04184,1.04327,807,EURUSD_i
2024-11-22 15:45:00,1.04328,1.04334,1.04227,1.04287,771,EURUSD_i
2024-11-22 16:00:00,1.04288,1.0434,1.04232,1.0424,793,EURUSD_i
2024-11-22 16:15:00,1.04242,1.04283,1.04103,1.04108,724,EURUSD_i
2024-11-22 16:30:00,1.04106,1.04248,1.04099,1.04207,741,EURUSD_i
2024-11-22 16:45:00,1.04101,1.04189,1.04016,1.04022,1160,EURUSD_i
2024-11-22 17:00:00,1.04025,1.04193,1.03945,1.04116,1204,EURUSD_i
2024-11-22 17:15:00,1.04115,1.04185,1.04106,1.0412,993,EURUSD_i
2024-11-22 17:30:00,1.04119,1.04125,1.04042,1.04119,915,EURUSD_i
2024-11-22 17:45:00,1.04121,1.04175,1.04009,1.04099,1035,EURUSD_i
2024-11-22 18:00:00,1.041,1.0411,1.04028,1.04037,908,EURUSD_i
2024-11-22 18:15:00,1.04037,1.04054,1.03914,1.03948,716,EURUSD_i
2024-11-22 18:30:00,1.03947,1.03989,1.0394,1.03967,561,EURUSD_i
2024-11-22 18:45:00,1.03969,1.03991,1.0393,1.03976,492,EURUSD_i
2024-11-22 19:00:00,1.03978,1.04079,1.03975,1.04066,579,EURUSD_i
